pour_temp,spin_rpm,carbon_pct,silicon_pct,cooling_sec,flow_rate,mold_type,quality_score,reject
1359.3,801,3.192,2.891,31.6,2.6,Permanent,51.7,1
1482.7,1076,3.296,1.645,96.3,0.4,Permanent,69.84,0
1399.3,722,3.175,2.017,122.6,2.19,Permanent,58.95,1
1476.3,1544,3.448,2.648,67.4,0.63,Sand,42.97,1
1378.0,984,3.513,1.77,73.8,1.28,Die,73.41,0
1427.4,986,3.306,3.028,79.8,0.74,Permanent,95.88,0
1390.4,1441,3.947,2.608,92.2,0.84,Sand,59.51,1
1425.8,992,3.375,1.865,39.4,2.54,Sand,72.68,0
1486.1,1411,3.745,1.733,21.7,1.51,Permanent,56.29,1
1484.8,831,3.901,3.046,51.4,1.96,Sand,48.81,1
1438.0,1179,3.093,2.378,81.4,1.76,Permanent,88.53,0
1516.4,1419,3.758,2.511,97.2,1.51,Permanent,56.48,1
1390.1,1100,3.092,2.794,48.0,0.74,Permanent,82.08,0
1385.7,722,3.817,1.905,44.0,2.13,Permanent,57.15,1
1456.6,1387,3.581,2.031,115.1,2.09,Permanent,63.25,1
1458.0,1144,3.517,2.014,21.5,0.6,Sand,62.83,1
1348.8,966,3.536,2.053,118.9,2.12,Permanent,61.87,1
1455.5,1643,3.382,2.912,55.1,2.49,Permanent,52.68,1
1411.1,1526,2.96,3.036,139.3,1.06,Permanent,55.27,1
1482.0,688,3.563,1.792,29.1,1.2,Die,51.61,1
1493.5,1244,2.927,2.581,59.2,2.22,Die,64.03,1
1444.9,1005,3.995,2.845,41.3,2.23,Sand,61.79,1
1340.3,687,3.199,1.441,122.3,2.09,Permanent,36.74,1
1460.9,661,3.679,2.094,95.8,1.87,Permanent,59.72,1
1482.3,1234,3.572,2.659,48.0,1.47,Die,70.06,0
1387.3,970,3.64,1.523,129.1,2.33,Die,65.73,0
1428.3,1353,3.289,2.479,61.4,2.17,Permanent,80.6,0
1523.5,1104,3.439,1.79,62.1,0.94,Permanent,62.44,1
1396.6,1416,3.799,1.55,62.0,0.99,Permanent,69.28,0
1382.4,1463,3.369,1.5,115.7,1.05,Sand,45.92,1
1380.1,1307,3.242,2.352,77.4,2.3,Permanent,68.39,0
1446.2,1068,2.937,2.185,111.1,1.09,Die,76.8,0
1520.5,1638,3.471,1.944,60.5,1.17,Die,38.15,1
1455.7,957,3.733,2.702,91.3,2.25,Die,73.32,0
1397.6,1165,3.247,2.053,41.6,2.14,Permanent,73.22,0
1461.3,1170,3.939,2.603,54.7,1.5,Permanent,78.18,0
1458.7,1078,3.039,2.393,121.3,1.62,Sand,75.24,0
1453.4,771,3.348,2.775,31.7,1.0,Die,63.07,1
1370.3,1004,3.788,2.018,96.7,1.58,Sand,74.18,0
1460.6,865,4.063,2.507,104.9,0.95,Permanent,64.45,1
1421.7,1550,3.353,2.019,87.6,1.66,Permanent,64.73,1
1343.5,1305,3.79,2.38,40.6,1.9,Permanent,58.03,1
1442.6,938,3.73,1.965,91.0,1.76,Permanent,78.41,0
1528.0,1216,4.024,2.238,40.0,0.98,Permanent,55.71,1
1406.5,1503,3.501,2.223,85.3,2.34,Permanent,69.11,0
1523.5,1584,3.608,1.443,86.4,2.13,Permanent,40.65,1
1358.3,725,3.095,2.013,57.4,1.57,Permanent,51.32,1
1479.2,1437,3.22,2.746,54.6,2.09,Permanent,58.73,1
1361.7,1616,3.66,2.475,87.2,1.47,Permanent,53.4,1
1392.0,1117,3.572,2.456,79.0,0.54,Sand,82.98,0
1448.5,1646,3.435,1.427,31.0,1.93,Sand,39.8,1
1452.6,1607,3.741,1.955,84.5,1.75,Die,65.46,0
1487.3,1307,3.194,2.588,108.8,1.88,Die,55.12,1
1456.9,1498,3.739,2.067,48.7,1.19,Sand,57.03,1
1452.8,947,3.125,2.049,47.7,2.55,Sand,60.86,1
1513.3,1567,3.494,2.14,99.7,0.81,Permanent,51.56,1
1425.9,1242,3.036,1.498,40.9,0.56,Permanent,71.07,0
1382.8,1160,3.521,1.883,137.5,0.51,Permanent,67.38,0
1370.7,1486,3.886,1.729,48.3,0.98,Permanent,54.21,1
1416.0,1539,3.48,1.848,77.2,2.32,Permanent,64.72,1
1475.4,1351,3.294,1.856,54.3,2.17,Sand,58.47,1
1348.1,675,3.066,2.361,72.9,2.56,Die,33.94,1
1364.5,1247,3.331,1.943,104.6,1.16,Sand,64.01,1
1360.2,1472,3.928,2.987,33.3,2.05,Die,40.56,1
1451.2,1195,3.369,1.991,101.4,2.38,Sand,73.44,0
1386.1,1585,3.122,1.809,111.5,1.25,Permanent,41.3,1
1371.6,1547,3.966,2.855,110.1,0.41,Permanent,41.69,1
1452.6,1180,4.014,2.863,87.6,0.52,Permanent,67.97,0
1484.6,1054,4.045,2.515,127.6,0.6,Permanent,59.72,1
1403.1,705,3.522,1.824,59.9,1.11,Die,66.82,0
1449.9,1283,3.575,1.763,116.3,2.26,Sand,68.22,0
1358.6,916,3.264,2.102,103.1,0.47,Die,57.74,1
1517.7,1318,3.304,2.708,59.6,2.08,Permanent,61.66,1
1404.0,1449,3.518,2.819,44.3,1.43,Permanent,66.24,0
1529.5,1059,3.094,2.762,128.8,0.86,Die,48.33,1
1525.9,666,4.055,1.788,136.7,1.58,Sand,36.59,1
1488.0,1515,3.722,1.799,128.3,0.99,Permanent,45.11,1
1343.8,1199,2.956,1.526,80.1,2.28,Permanent,53.13,1
1443.3,965,3.21,1.458,53.0,1.88,Sand,64.7,1
1356.5,1284,3.26,1.644,82.2,0.44,Permanent,60.45,1
1510.1,1324,2.912,2.941,56.2,2.53,Permanent,47.84,1
1490.0,797,4.081,2.073,114.3,0.66,Permanent,47.11,1
1524.7,1296,3.236,2.457,130.8,0.85,Sand,40.03,1
1455.6,937,2.962,1.858,96.9,2.01,Die,62.04,1
1439.2,1454,3.951,2.582,73.1,2.54,Permanent,66.15,0
1438.6,1592,3.033,2.361,75.2,0.76,Permanent,60.8,1
1413.4,753,3.447,1.426,127.5,2.04,Die,58.67,1
1429.1,1567,3.338,1.947,70.3,2.29,Sand,59.62,1
1460.7,1553,2.994,1.77,22.3,0.79,Sand,35.38,1
1517.3,993,2.939,2.986,89.9,2.24,Die,53.05,1
1453.2,679,3.223,1.453,108.0,1.83,Die,52.01,1
1502.9,1313,3.332,2.59,93.6,1.6,Permanent,61.93,1
1503.9,995,3.796,1.66,30.9,1.86,Permanent,67.62,0
1438.6,842,3.769,1.655,40.6,1.11,Sand,66.24,0
1406.0,759,3.457,1.555,23.8,0.67,Permanent,53.42,1
1461.5,846,3.152,2.909,135.9,0.41,Die,55.35,1
1424.7,887,3.911,3.048,111.4,2.01,Die,71.07,0
1355.5,1446,3.679,2.448,85.1,0.79,Sand,55.03,1
1411.8,1434,3.319,3.062,65.6,0.85,Sand,70.58,0
1528.9,1144,3.945,3.01,72.4,1.56,Permanent,56.6,1
1349.2,1203,3.882,3.025,98.8,2.24,Permanent,55.93,1
1472.4,1568,2.901,2.221,49.6,1.82,Sand,42.75,1
1499.8,1558,3.943,1.495,97.2,1.49,Permanent,43.39,1
1463.3,1479,3.535,2.714,31.9,2.24,Permanent,56.19,1
1448.3,1024,4.009,2.78,138.1,0.94,Die,65.89,0
1474.4,1017,3.825,1.745,72.3,1.71,Permanent,82.67,0
1421.6,1538,3.076,2.675,74.3,0.81,Permanent,70.69,0
1357.4,1577,3.309,2.611,122.3,2.12,Sand,46.57,1
1522.9,1448,3.274,2.894,109.5,0.84,Sand,42.07,1
1422.1,1407,3.744,2.739,134.4,0.98,Permanent,54.55,1
1466.4,1208,3.546,1.682,63.0,1.34,Permanent,82.58,0
1440.9,988,3.225,1.643,94.4,1.51,Permanent,79.55,0
1350.4,891,3.814,1.989,50.2,0.68,Die,56.91,1
1521.0,790,3.685,2.623,22.1,1.62,Sand,37.14,1
1490.6,1378,3.852,2.502,99.8,2.32,Die,55.8,1
1368.3,1427,3.796,1.662,81.5,1.02,Sand,58.93,1
1526.5,1009,3.636,2.322,99.9,1.63,Permanent,58.67,1
1480.0,656,3.099,1.807,112.3,0.46,Sand,38.2,1
1429.7,1589,3.134,3.047,127.6,2.46,Sand,56.38,1
1456.2,1087,3.845,1.882,53.4,2.24,Sand,79.98,0
1360.3,1625,3.927,3.054,139.4,2.59,Die,17.87,1
1446.5,1327,3.503,1.671,128.2,1.38,Permanent,66.81,0
1354.0,774,4.085,1.614,75.5,1.44,Die,54.84,1
1443.5,977,3.254,1.901,125.9,1.63,Sand,74.58,0
1445.0,1307,3.778,2.273,80.4,2.16,Permanent,88.79,0
1506.1,1299,3.704,2.785,114.7,1.2,Die,43.93,1
1477.8,882,3.796,3.1,109.0,0.78,Sand,54.95,1
1387.4,827,3.399,2.186,97.2,2.31,Sand,59.67,1
1508.8,927,3.193,2.95,99.0,0.95,Die,56.74,1
1448.9,1437,3.386,2.948,67.8,1.77,Permanent,73.97,0
1455.2,892,3.128,1.511,53.9,1.8,Sand,60.25,1
1372.1,1352,3.034,2.776,78.7,0.95,Permanent,67.47,0
1503.0,1520,3.721,2.131,55.4,1.24,Permanent,51.27,1
1516.9,1042,4.083,2.075,98.6,1.93,Permanent,53.08,1
1487.2,657,3.7,2.062,67.7,0.46,Permanent,49.09,1
1518.7,792,3.061,2.871,90.8,1.81,Die,45.79,1
1397.4,962,3.526,2.116,67.2,0.81,Permanent,79.0,0
1503.6,840,3.625,2.491,60.0,1.64,Die,66.87,0
1432.9,940,3.783,2.593,73.8,1.72,Permanent,86.06,0
1371.1,1194,3.83,2.61,29.9,1.41,Sand,58.88,1
1467.1,671,3.137,2.103,81.5,1.39,Die,61.55,1
1470.0,714,3.293,1.854,62.4,1.32,Permanent,62.19,1
1394.5,1506,3.552,2.505,44.4,1.95,Permanent,64.64,1
1345.2,1172,2.906,2.507,65.6,0.89,Permanent,64.16,1
1378.0,1586,3.138,1.994,114.1,1.03,Sand,42.15,1
1416.0,653,4.048,1.442,83.5,1.43,Die,66.31,0
1371.8,650,3.329,2.553,89.0,2.09,Permanent,57.9,1
1376.9,1390,3.795,1.986,116.3,1.66,Die,57.47,1
1414.4,1126,3.467,1.826,44.0,0.45,Permanent,82.27,0
1522.7,1564,4.099,2.431,69.0,1.84,Permanent,36.67,1
1485.2,1437,3.982,2.899,25.1,1.94,Permanent,43.99,1
1400.8,1154,3.244,2.217,116.3,1.68,Permanent,79.27,0
1520.8,1129,3.863,2.869,98.5,2.34,Sand,61.85,1
1462.7,1461,3.563,2.962,66.1,1.28,Permanent,70.48,0
1426.5,1454,3.267,3.0,70.8,2.42,Die,73.28,0
1429.0,927,3.518,2.064,136.5,2.5,Permanent,70.7,0
1418.0,1325,3.3,2.346,43.6,2.06,Permanent,73.6,0
1384.3,1293,3.117,1.437,87.7,2.48,Sand,49.6,1
1413.5,1506,3.461,2.685,133.5,1.46,Permanent,61.65,1
1440.3,1519,3.41,2.914,47.0,1.84,Die,67.26,0
1440.3,918,3.278,1.815,41.1,0.93,Permanent,63.56,1
1484.7,1530,3.643,3.081,118.0,1.92,Sand,46.82,1
1408.2,1575,3.054,1.541,68.4,2.52,Sand,47.95,1
1476.2,760,4.068,1.89,42.9,2.55,Die,51.32,1
1449.8,1224,3.155,2.602,73.9,1.7,Sand,70.66,0
1522.8,1086,3.635,2.41,138.9,1.21,Sand,49.34,1
1413.2,1052,3.382,3.06,53.2,2.32,Permanent,84.33,0
1511.2,1355,2.912,2.725,109.0,2.22,Permanent,46.78,1
1495.9,780,3.155,1.873,29.8,1.75,Sand,33.73,1
1461.2,1470,3.561,2.372,102.8,2.25,Permanent,65.27,0
1464.4,677,3.319,3.074,117.2,2.3,Permanent,52.0,1
1356.1,1228,3.904,2.569,73.9,1.81,Permanent,74.64,0
1520.5,875,3.708,1.923,111.7,2.09,Permanent,52.83,1
1360.3,1317,3.088,1.774,118.1,2.5,Permanent,49.4,1
1447.0,1175,4.022,2.317,69.2,1.5,Permanent,91.26,0
1402.7,1650,3.19,2.125,94.9,1.97,Permanent,52.06,1
1421.7,1512,2.973,2.4,41.1,0.65,Sand,52.95,1
1455.9,987,3.483,1.671,136.9,0.46,Permanent,70.69,0
1512.7,1178,3.425,2.177,32.2,1.47,Sand,52.84,1
1426.9,968,3.489,1.417,91.5,1.05,Permanent,89.82,0
1527.7,1379,2.987,1.733,78.6,0.57,Die,30.09,1
1452.6,1072,3.256,2.091,63.5,0.88,Die,83.11,0
1370.5,765,4.006,3.092,54.2,1.68,Permanent,52.4,1
1376.1,1311,3.855,1.563,91.5,0.93,Sand,75.23,0
1476.1,661,3.077,1.401,132.5,1.37,Permanent,43.2,1
1349.6,947,3.246,1.915,89.6,1.96,Permanent,64.16,1
1431.3,1557,3.797,2.098,47.3,2.48,Sand,53.42,1
1368.2,744,3.93,2.477,72.0,2.31,Sand,47.41,1
1422.3,1154,3.068,2.663,68.6,1.51,Sand,85.8,0
1482.5,1445,3.616,2.037,89.1,1.62,Permanent,65.61,0
1427.2,1555,3.427,2.916,41.3,0.76,Sand,56.99,1
1371.1,1210,3.483,1.748,137.4,2.15,Sand,62.13,1
1387.9,803,3.852,2.686,55.5,2.57,Permanent,63.89,1
1409.8,1591,3.612,2.434,21.3,2.29,Permanent,56.18,1
1353.2,1399,3.569,2.574,44.5,1.27,Sand,47.81,1
1451.0,1046,3.356,1.424,80.3,0.65,Die,76.52,0
1455.4,927,3.287,2.978,103.4,1.98,Permanent,76.55,0
1351.8,698,3.775,1.623,106.9,1.88,Sand,47.53,1
1416.4,841,3.998,1.586,120.2,2.5,Sand,65.51,0
1418.7,1428,2.931,2.395,128.8,0.93,Die,59.06,1
1403.4,759,3.471,2.348,27.8,2.21,Permanent,66.9,0
1446.0,779,3.58,1.836,84.7,1.33,Permanent,77.59,0
1405.7,846,3.24,1.867,83.7,1.15,Permanent,73.62,0
1419.1,1045,3.006,2.478,118.4,2.38,Permanent,76.52,0
1491.5,839,3.102,1.649,87.5,1.75,Die,53.88,1
1370.8,1554,3.749,1.732,41.7,1.83,Permanent,55.9,1
1457.6,908,3.162,1.856,53.2,0.97,Die,68.35,0
1436.1,1569,3.377,3.098,59.7,1.71,Permanent,61.22,1
1398.0,1635,2.919,2.708,102.8,1.75,Permanent,62.16,1
1478.2,1405,3.104,1.404,55.4,1.17,Permanent,56.57,1
1444.7,657,3.88,1.536,56.7,1.59,Die,68.33,0
1430.7,890,3.532,1.643,65.4,0.51,Permanent,87.02,0
1466.9,917,3.017,2.357,91.7,0.96,Permanent,67.75,0
1492.4,1193,2.999,2.192,77.2,1.99,Die,68.04,0
1524.8,808,4.005,2.273,122.2,2.41,Sand,39.64,1
1459.6,727,3.346,1.94,88.1,1.65,Die,59.86,1
1506.1,826,3.82,1.661,98.2,1.5,Die,54.45,1
1340.2,977,3.424,1.944,95.5,2.54,Permanent,56.46,1
1440.7,699,3.049,2.876,107.2,2.15,Permanent,59.19,1
1380.8,845,3.53,2.257,120.7,2.34,Sand,59.43,1
1357.9,818,3.019,2.285,80.8,2.51,Die,46.69,1
1441.1,1422,3.936,2.534,25.6,1.42,Die,55.69,1
1481.9,820,2.959,1.492,32.3,0.62,Sand,36.57,1
1418.3,1442,3.74,1.803,49.7,0.74,Sand,62.38,1
1467.3,1158,4.073,1.587,130.8,1.61,Die,71.71,0
1433.0,1408,3.963,1.886,102.5,0.76,Permanent,69.14,0
1423.0,1100,3.988,1.433,40.1,2.09,Die,88.71,0
1395.1,1551,3.207,2.997,71.5,0.46,Permanent,62.33,1
1412.7,927,3.461,3.05,124.0,1.8,Sand,75.98,0
1406.5,1417,3.178,2.722,119.6,2.45,Sand,63.1,1
1462.8,813,3.726,2.524,132.1,1.77,Permanent,54.67,1
1362.0,1533,3.687,2.042,67.0,1.63,Permanent,53.55,1
1357.6,678,3.256,1.982,134.0,1.0,Permanent,41.22,1
1465.4,1107,3.392,2.857,47.6,1.06,Die,78.24,0
1443.8,1071,3.356,1.625,71.9,1.49,Die,83.84,0
1421.7,1274,3.737,2.688,112.9,0.77,Sand,73.41,0
1369.0,1091,2.923,2.95,112.9,1.54,Die,69.34,0
1418.1,1239,4.01,1.606,98.3,2.48,Permanent,76.39,0
1490.0,1512,3.069,1.56,121.6,0.56,Permanent,41.78,1
1509.0,792,3.278,2.95,94.0,1.23,Sand,54.19,1
1473.5,894,2.956,2.423,76.9,2.17,Sand,64.17,1
1351.4,1453,3.427,2.686,34.8,2.54,Die,48.64,1
1467.4,878,3.785,2.455,27.8,0.95,Permanent,50.52,1
1385.8,1556,3.841,2.845,74.3,1.76,Permanent,55.71,1
1399.9,1191,3.334,3.07,126.9,0.63,Die,68.08,0
1377.2,732,3.358,2.315,94.8,1.12,Permanent,56.71,1
1487.4,671,3.308,2.87,30.0,1.22,Sand,38.73,1
1463.2,1413,3.164,2.69,84.6,1.49,Die,63.76,1
1456.2,1506,3.757,2.918,77.4,1.53,Die,67.4,0
1466.9,890,3.972,2.753,118.8,0.54,Die,48.83,1
1385.0,891,3.388,1.423,70.0,2.39,Die,65.15,0
1424.5,1604,3.764,2.995,39.5,2.58,Die,46.34,1
1460.3,1306,3.487,2.581,139.9,0.68,Die,55.45,1
1461.0,818,3.054,1.47,113.9,0.78,Permanent,51.48,1
1490.5,1099,3.514,1.549,21.4,0.98,Sand,61.56,1
1394.5,1560,3.221,1.904,137.0,1.89,Permanent,42.46,1
1486.4,1271,3.703,3.019,89.0,1.49,Sand,65.07,0
1423.6,1057,3.439,1.796,33.2,0.46,Permanent,77.02,0
1467.3,801,3.713,2.587,66.3,0.48,Sand,59.06,1
1426.6,1376,3.478,1.636,22.0,1.87,Permanent,72.86,0
1520.2,926,3.813,1.547,75.3,2.15,Sand,49.77,1
1374.1,1216,4.097,2.369,39.2,1.97,Permanent,64.4,1
1468.3,1250,3.932,2.19,26.8,1.71,Permanent,65.14,0
1449.5,1205,3.749,2.834,117.2,1.01,Sand,68.18,0
1372.8,896,3.194,2.804,26.5,0.86,Permanent,60.51,1
1352.5,1358,3.584,3.078,85.4,2.48,Sand,50.86,1
1491.8,1216,3.66,2.769,111.7,1.11,Sand,66.85,0
1369.9,1054,3.779,2.936,119.9,0.44,Permanent,59.3,1
1375.4,702,3.132,2.381,120.1,2.59,Sand,42.11,1
1525.9,981,3.52,2.697,70.2,0.79,Sand,55.39,1
1476.3,1002,3.455,2.233,37.0,1.78,Die,72.96,0
1387.6,1441,3.215,1.981,68.9,1.09,Sand,56.23,1
1452.3,1163,3.547,2.106,30.5,2.56,Die,80.59,0
1441.5,1582,3.991,1.795,112.7,1.86,Sand,55.47,1
1500.4,1401,3.823,2.864,85.9,0.93,Permanent,49.73,1
1478.6,1188,3.569,2.112,121.7,2.18,Die,61.07,1
1498.0,819,3.776,1.995,79.4,0.65,Permanent,57.23,1
1380.2,871,3.847,3.016,114.5,2.18,Sand,51.99,1
1461.6,810,3.768,1.624,58.4,0.41,Permanent,63.98,1
1347.6,1093,3.933,2.125,31.5,1.17,Permanent,66.8,0
1353.1,1373,3.832,3.039,115.1,0.83,Permanent,44.84,1
1475.6,1409,3.893,2.059,20.1,0.91,Permanent,47.29,1
1344.6,746,3.523,2.728,87.4,1.91,Permanent,56.69,1
1450.2,1146,3.504,2.551,111.7,1.97,Sand,80.06,0
1499.7,1131,3.33,2.106,46.8,1.01,Sand,57.93,1
1412.2,1089,3.492,2.958,35.6,2.26,Permanent,83.56,0
1348.5,951,3.737,2.773,54.5,2.3,Permanent,62.49,1
1475.6,1126,3.273,1.426,47.4,2.38,Sand,66.09,0
1516.6,1167,3.168,1.987,39.9,2.58,Die,52.86,1
1476.3,1250,3.957,1.796,84.6,2.5,Die,66.85,0
1449.9,1027,2.933,1.683,81.7,1.63,Sand,75.42,0
1383.7,1595,4.022,1.819,92.5,1.38,Permanent,54.6,1
1342.9,989,3.921,2.133,99.7,0.8,Permanent,57.52,1
1472.0,1545,3.69,1.941,122.6,1.97,Sand,48.31,1
1383.9,1451,3.812,2.973,49.8,1.42,Sand,50.09,1
1503.1,1115,3.62,1.491,139.0,0.76,Die,56.0,1
1428.6,1146,3.588,1.955,105.9,2.07,Sand,91.32,0
1440.8,1520,3.679,2.187,78.7,1.39,Die,71.55,0
1483.2,1143,2.906,1.683,44.1,1.78,Permanent,71.62,0
1488.1,1329,3.901,1.713,31.0,2.15,Permanent,58.17,1
1462.1,1459,3.88,1.579,99.4,0.74,Sand,54.72,1
1518.3,1558,3.484,2.759,29.8,1.11,Die,42.36,1
1526.6,868,3.184,1.425,114.2,0.67,Permanent,34.81,1
1519.9,1625,3.301,2.74,79.7,2.49,Permanent,43.36,1
1496.6,1615,3.413,2.538,94.9,0.49,Sand,41.3,1
1474.1,947,3.091,2.592,102.8,2.39,Permanent,62.43,1
1466.0,1264,3.63,2.704,114.2,0.43,Sand,61.1,1
1359.7,697,3.082,1.546,138.2,1.04,Permanent,28.64,1
1391.6,818,3.72,1.652,114.5,1.53,Permanent,68.87,0
1341.1,1234,3.577,2.34,131.1,1.53,Die,55.66,1
1366.1,1300,3.903,1.648,112.9,1.77,Sand,62.37,1
1423.5,1185,3.378,1.998,90.8,0.65,Permanent,82.03,0
1367.8,1355,3.987,2.482,123.6,0.51,Permanent,55.68,1
1511.3,1443,3.684,1.452,127.9,1.72,Die,39.65,1
1493.1,818,2.901,2.313,28.3,0.92,Permanent,47.26,1
1353.6,1310,3.425,1.982,23.0,2.07,Sand,46.51,1
1387.3,1213,4.06,2.473,113.9,1.66,Sand,67.32,0
1495.6,768,4.053,2.382,77.1,0.47,Sand,45.76,1
1492.6,879,3.586,2.101,86.2,2.33,Permanent,65.74,0
1519.6,1070,3.694,2.134,117.1,0.99,Permanent,63.86,1
1529.5,1514,3.184,2.138,41.2,0.68,Sand,21.81,1
1525.5,867,3.286,2.673,115.9,1.03,Permanent,51.25,1
1417.9,833,3.375,1.584,126.3,1.19,Permanent,72.77,0
1387.6,1371,3.396,2.055,50.2,1.38,Permanent,73.9,0
1484.1,1626,3.748,2.236,97.7,1.87,Sand,45.7,1
1396.9,1097,2.991,1.572,131.5,1.31,Permanent,68.6,0
1493.2,1000,2.955,1.659,99.0,0.76,Die,55.21,1
1441.5,904,3.525,2.877,44.9,2.58,Sand,62.12,1
1490.8,700,3.594,2.237,87.7,1.88,Die,53.66,1
1392.4,828,3.365,2.504,135.9,0.55,Die,56.9,1
1436.5,743,3.796,1.694,129.0,1.16,Sand,59.68,1
1447.2,1144,3.102,2.505,38.1,1.81,Sand,71.73,0
1519.2,1628,4.089,1.426,61.4,1.61,Permanent,35.45,1
1390.7,1437,3.321,2.014,25.8,2.39,Die,54.03,1
1518.0,1252,3.298,2.848,77.7,2.06,Die,65.73,0
1492.9,1137,3.372,1.662,94.2,0.74,Sand,72.56,0
1478.9,1267,3.904,1.418,32.6,1.33,Die,68.21,0
1489.5,1026,3.164,1.886,50.0,1.07,Permanent,66.66,0
1455.0,828,3.448,1.467,110.2,1.38,Permanent,62.94,1
1386.4,1240,3.219,2.094,112.2,0.52,Sand,68.58,0
1376.0,1178,2.951,2.161,117.0,2.45,Die,60.97,1
1504.6,1595,3.341,2.725,32.9,1.51,Permanent,48.92,1
1477.8,1300,2.991,2.911,85.8,1.79,Die,65.81,0
1380.5,1423,4.064,1.747,46.7,1.81,Permanent,58.45,1
1456.9,743,3.069,2.842,125.4,0.81,Permanent,59.4,1
1425.0,1411,4.081,1.959,49.4,2.3,Permanent,67.54,0
1370.1,1633,3.452,2.148,132.3,1.07,Permanent,38.66,1
1441.1,1307,3.099,1.915,117.5,2.09,Sand,65.35,0
1393.5,1392,3.219,2.42,74.8,2.01,Sand,60.5,1
1358.3,1630,3.364,2.835,65.5,1.58,Permanent,51.53,1
1428.7,1041,3.714,1.912,54.4,1.0,Sand,83.27,0
1452.1,1474,3.756,1.792,130.3,2.41,Sand,58.37,1
1348.9,1050,3.162,1.909,45.5,1.76,Permanent,65.18,0
1416.4,1076,3.137,2.289,94.5,0.68,Permanent,81.71,0
1389.0,1308,3.996,2.95,70.5,2.37,Sand,59.56,1
1345.8,906,3.443,2.548,24.5,1.64,Permanent,54.62,1
1363.9,1643,3.331,1.521,74.8,1.59,Permanent,50.45,1
1366.4,979,3.651,1.537,105.0,1.49,Sand,66.08,0
1374.7,773,3.559,2.898,113.0,0.86,Sand,48.12,1
1492.6,973,3.973,2.813,116.1,1.11,Sand,54.76,1
1423.5,1506,3.09,3.004,48.2,1.3,Die,72.18,0
1367.9,964,3.442,1.965,132.1,1.84,Sand,59.92,1
1359.1,1261,3.139,2.236,95.5,1.84,Die,59.26,1
1396.6,1585,3.028,2.591,57.1,0.78,Permanent,52.64,1
1491.6,910,3.246,1.937,71.9,2.32,Sand,50.24,1
1409.2,781,2.981,1.843,89.4,1.81,Permanent,66.3,0
1370.4,747,3.623,1.729,45.3,1.78,Permanent,56.89,1
1416.8,1090,3.922,2.86,135.1,0.68,Permanent,68.49,0
1445.5,754,3.263,2.721,41.6,2.33,Permanent,65.95,0
1345.6,1104,3.659,2.194,64.1,0.66,Die,77.48,0
1459.3,1513,3.056,2.906,101.2,2.3,Permanent,58.54,1
1415.1,1427,3.182,3.077,87.8,1.3,Permanent,75.3,0
1341.8,1232,3.711,1.601,54.7,1.5,Permanent,77.0,0
1468.0,1500,4.003,1.945,96.4,1.25,Die,47.07,1
1475.4,750,2.923,2.866,108.5,1.61,Permanent,53.36,1
1459.5,1259,3.671,2.522,21.5,0.48,Sand,54.28,1
1405.0,766,3.746,2.42,20.3,2.42,Die,63.05,1
1440.6,1132,3.617,2.343,51.2,1.09,Permanent,85.59,0
1413.6,1113,3.413,2.187,101.5,2.31,Die,82.86,0
1473.1,915,4.086,2.641,91.3,1.9,Permanent,63.27,1
1450.9,1480,3.227,1.476,89.7,0.98,Permanent,65.59,0
1355.5,878,3.46,2.383,48.7,0.78,Permanent,57.69,1
1462.2,1202,3.708,2.491,107.6,1.33,Permanent,76.79,0
1470.6,1132,2.9,2.022,136.0,0.9,Permanent,56.74,1
1410.4,1082,3.333,2.246,71.7,1.01,Permanent,88.2,0
1506.4,684,3.372,1.682,79.2,0.63,Die,37.82,1
1500.2,1347,2.913,2.767,113.0,1.75,Permanent,50.46,1
1373.3,663,2.931,2.351,101.3,2.33,Permanent,42.36,1
1511.8,1471,4.086,2.342,102.0,2.53,Sand,40.32,1
1423.8,916,3.031,2.933,64.5,2.27,Permanent,76.74,0
1477.5,770,3.183,2.139,85.1,0.57,Permanent,57.24,1
1494.7,1067,3.066,2.224,81.4,1.3,Permanent,71.41,0
1436.0,1209,3.516,2.194,39.5,0.87,Permanent,84.57,0
1415.8,960,3.783,1.822,71.2,0.53,Permanent,89.7,0
1513.9,772,2.992,1.816,30.2,1.08,Permanent,36.69,1
1383.9,668,3.603,2.683,48.8,2.46,Permanent,56.69,1
1388.8,1354,3.324,1.548,59.0,0.52,Sand,59.33,1
1408.7,1536,3.489,2.7,48.5,1.65,Permanent,71.23,0
1503.3,751,3.219,2.183,57.8,0.53,Sand,36.73,1
1518.4,881,3.936,1.437,128.3,2.26,Permanent,43.97,1
1381.8,670,3.443,1.766,26.2,2.11,Die,53.8,1
1504.1,1535,3.093,2.852,42.4,0.57,Permanent,39.1,1
1389.1,1095,3.85,2.788,75.4,2.37,Sand,74.15,0
1524.4,1575,3.802,1.437,67.0,2.02,Sand,34.13,1
1453.5,1118,3.482,3.019,122.4,1.79,Permanent,83.2,0
1341.3,1512,3.766,1.669,22.8,0.75,Die,39.01,1
1346.5,1602,3.622,2.813,48.6,1.72,Sand,29.82,1
1368.0,985,3.098,2.865,101.1,1.54,Permanent,75.04,0
1375.6,1291,4.099,2.528,46.0,0.96,Sand,41.79,1
1485.8,1316,3.827,2.008,98.0,0.44,Permanent,62.52,1
1382.3,671,3.7,2.098,108.6,2.26,Permanent,52.69,1
