carbon_pct,silicon_pct,manganese_pct,phosphorus_pct,magnesium_added_pct,treatment_time_min,rpm,mold_diameter_m,pour_temp_c,mold_preheat_c,wall_thickness_mm,mold_type,mold_enc,carbon_equivalent,liquidus_temp_c,superheat_c,G_factor,Mg_effective_pct,nodularity_index,solidification_time_s,cooling_rate_cs,quality_score,reject
3.785,2.067,0.238,0.0453,0.0305,11.0,446,0.134,1501.5,113.3,17.2,Sand,1,4.4892,1427.5,74.0,29.87,0.02446,0.34,44.26,31.36,86.63,0
3.724,2.632,0.314,0.0484,0.0503,7.7,721,0.132,1523.0,198.4,46.9,Permanent,0,4.6178,1424.7,98.3,76.82,0.0431,0.533,219.85,6.03,100.0,0
3.631,2.653,0.281,0.0474,0.0497,4.5,617,0.145,1527.4,288.4,55.8,Permanent,0,4.5306,1427.1,100.3,61.69,0.04542,0.64,311.47,3.98,100.0,0
3.553,2.245,0.451,0.0248,0.0621,4.0,770,0.125,1526.6,262.9,22.5,Permanent,0,4.3097,1432.6,94.1,82.82,0.05734,0.735,50.55,25.0,100.0,0
3.588,2.237,0.398,0.0149,0.0743,5.0,861,0.168,1559.0,207.4,51.8,Permanent,0,4.3391,1431.6,127.3,139.39,0.06718,0.797,268.72,5.03,91.68,0
3.616,2.573,0.452,0.0133,0.05,5.0,885,0.114,1554.1,192.7,50.7,Sand,1,4.4783,1428.2,126.0,100.01,0.04528,0.585,385.84,3.53,98.58,0
3.618,2.677,0.386,0.0335,0.0436,4.8,832,0.166,1515.8,191.9,22.9,Permanent,0,4.521,1427.3,88.5,128.22,0.03955,0.537,52.26,25.34,94.45,0
3.772,2.355,0.544,0.0369,0.0719,6.3,566,0.082,1528.9,233.4,34.2,Permanent,0,4.5697,1425.5,103.3,29.29,0.06337,0.683,117.24,11.05,100.0,0
3.455,2.485,0.379,0.0344,0.0666,5.1,776,0.085,1500.4,251.9,53.3,Permanent,0,4.2947,1433.4,67.0,57.17,0.0602,0.756,284.4,4.39,100.0,0
3.738,3.02,0.641,0.0947,0.0477,13.8,1566,0.107,1472.4,134.3,29.7,Permanent,0,4.7768,1421.2,51.2,294.03,0.03621,0.423,88.16,15.18,56.57,1
3.617,2.558,0.257,0.0405,0.0445,3.9,737,0.115,1515.4,174.9,39.0,Sand,1,4.4834,1428.3,87.1,69.78,0.04115,0.614,228.32,5.87,100.0,0
3.346,2.361,0.428,0.0433,0.0705,4.7,674,0.125,1510.5,290.3,31.2,Permanent,0,4.148,1437.4,73.1,63.55,0.06415,0.688,97.39,12.53,96.03,0
3.33,2.28,0.48,0.0169,0.0616,3.6,776,0.179,1519.6,233.8,25.6,Permanent,0,4.0953,1438.5,81.1,120.59,0.05726,0.72,65.66,19.58,91.91,0
3.302,2.148,0.261,0.0274,0.0723,5.2,860,0.106,1519.4,177.1,48.7,Permanent,0,4.0266,1440.4,79.0,87.25,0.06515,0.697,236.92,5.67,95.68,0
3.451,2.173,0.263,0.0224,0.0727,5.2,731,0.096,1559.9,213.7,31.5,Sand,1,4.1831,1436.0,123.9,57.06,0.06549,0.714,148.77,9.05,100.0,0
3.161,2.823,0.204,0.063,0.0582,6.3,376,0.215,1548.8,132.6,44.5,Sand,1,4.1228,1438.9,109.9,33.96,0.05136,0.69,297.24,4.76,97.06,0
3.392,2.135,0.508,0.0398,0.0709,7.2,538,0.111,1531.9,272.6,40.0,Permanent,0,4.1171,1437.9,93.9,35.86,0.06135,0.657,160.23,7.86,98.38,0
3.334,2.378,0.799,0.0935,0.0551,5.5,1405,0.206,1601.6,155.9,5.4,Sand,1,4.1575,1437.6,164.0,453.88,0.04933,0.606,4.44,40.0,23.58,1
3.452,2.463,0.699,0.097,0.0283,6.7,590,0.203,1444.8,61.5,18.8,Permanent,0,4.3057,1433.6,11.2,79.05,0.02471,0.394,35.41,39.07,66.98,0
3.725,1.985,0.294,0.0131,0.0421,7.6,886,0.155,1527.9,244.4,51.5,Permanent,0,4.3915,1429.8,98.1,135.81,0.03616,0.455,264.83,4.85,94.76,0
4.044,1.927,0.606,0.0731,0.0509,7.4,277,0.121,1449.2,129.7,11.6,Sand,1,4.7107,1421.4,27.8,10.41,0.04382,0.515,20.35,40.0,75.82,0
3.441,2.405,0.53,0.0436,0.0715,5.9,597,0.174,1515.4,153.4,14.7,Permanent,0,4.2574,1434.4,81.0,69.39,0.06348,0.663,21.66,40.0,100.0,0
3.401,2.273,0.53,0.0207,0.0724,6.7,783,0.157,1521.2,251.3,11.5,Permanent,0,4.1654,1436.6,84.6,107.48,0.06334,0.675,13.32,40.0,98.08,0
3.751,2.425,0.528,0.0351,0.0646,5.0,699,0.134,1549.5,237.2,25.6,Sand,1,4.5714,1425.6,123.9,73.43,0.05849,0.716,98.51,13.32,100.0,0
3.572,2.431,0.528,0.0313,0.0607,2.7,818,0.099,1532.8,282.4,37.0,Sand,1,4.3929,1430.5,102.3,74.24,0.05748,0.707,205.51,6.08,100.0,0
3.532,2.294,0.508,0.0448,0.0645,6.4,795,0.085,1523.5,214.3,35.9,Die,2,4.3115,1432.8,90.8,59.98,0.05677,0.647,103.39,12.66,100.0,0
3.597,2.606,0.393,0.0313,0.0499,3.3,540,0.13,1528.1,260.0,18.1,Permanent,0,4.4757,1428.4,99.7,42.29,0.04671,0.538,32.92,38.52,99.69,0
3.669,2.37,0.445,0.028,0.0639,4.1,737,0.104,1554.4,243.4,53.5,Sand,1,4.4683,1428.3,126.1,63.23,0.05882,0.697,430.1,3.05,99.84,0
3.392,2.286,0.362,0.0105,0.0513,2.3,734,0.123,1545.4,285.1,56.8,Die,2,4.1571,1436.7,108.6,73.73,0.04898,0.757,258.2,4.88,100.0,0
3.634,2.19,0.358,0.0472,0.0387,4.9,533,0.121,1554.5,262.0,36.3,Sand,1,4.3795,1430.7,123.8,38.33,0.0351,0.492,197.41,6.55,100.0,0
3.049,2.517,0.508,0.0294,0.0252,9.1,289,0.054,1481.9,149.0,20.1,Die,2,3.8975,1444.5,37.4,5.05,0.02102,0.38,32.19,40.0,65.83,0
3.653,2.612,0.401,0.0462,0.0434,4.8,597,0.142,1545.6,296.1,40.7,Die,2,4.5394,1426.8,118.8,56.59,0.03947,0.528,132.43,9.44,100.0,0
3.571,1.81,0.256,0.0415,0.0456,11.3,1471,0.212,1512.0,100.3,86.6,Permanent,0,4.1882,1435.5,76.5,513.84,0.0364,0.453,750.59,1.88,13.92,1
3.793,1.968,0.436,0.023,0.0672,6.4,637,0.148,1506.1,235.0,26.7,Permanent,0,4.4569,1428.0,78.0,67.07,0.05913,0.755,71.18,17.86,100.0,0
3.686,2.5,0.494,0.0192,0.0383,3.6,767,0.164,1524.7,165.7,57.5,Permanent,0,4.5254,1426.8,97.9,107.76,0.0356,0.544,330.1,4.12,99.7,0
3.477,2.166,0.296,0.0419,0.0676,4.1,812,0.115,1504.5,295.7,27.3,Sand,1,4.2134,1435.3,69.2,85.05,0.06238,0.734,111.8,10.81,100.0,0
3.019,3.048,0.282,0.0388,0.0363,12.7,1321,0.207,1457.3,125.9,59.4,Die,2,4.0482,1441.1,16.2,403.23,0.02813,0.352,282.67,4.71,13.24,1
3.716,2.546,0.51,0.0472,0.07,6.3,672,0.119,1504.5,268.5,48.2,Permanent,0,4.5808,1425.6,79.0,60.21,0.06177,0.676,231.97,5.33,100.0,0
3.688,1.948,0.267,0.0408,0.0485,2.1,761,0.127,1517.0,291.6,18.4,Permanent,0,4.3506,1431.2,85.8,81.9,0.04656,0.662,33.94,36.1,100.0,0
3.751,2.026,0.278,0.0419,0.0722,5.2,639,0.089,1539.4,215.3,54.4,Sand,1,4.4401,1428.8,110.7,40.61,0.06506,0.754,444.32,2.98,100.0,0
3.457,2.392,0.38,0.0353,0.0544,7.5,543,0.106,1542.0,294.2,10.1,Die,2,4.2659,1434.1,108.0,35.09,0.04689,0.59,8.23,40.0,100.0,0
3.611,2.307,0.401,0.0119,0.0488,5.6,852,0.085,1520.0,277.3,44.6,Permanent,0,4.3835,1430.4,89.5,68.92,0.04358,0.494,198.61,6.26,100.0,0
3.228,3.056,0.203,0.0783,0.0399,9.9,1503,0.065,1534.4,95.4,18.4,Sand,1,4.2727,1435.2,99.2,165.26,0.03278,0.431,50.86,28.3,79.27,0
3.596,2.143,0.505,0.0252,0.0492,2.5,876,0.134,1508.5,193.9,56.6,Permanent,0,4.319,1432.2,76.4,115.16,0.04679,0.675,320.88,4.1,100.0,0
3.042,2.645,0.43,0.0887,0.0511,12.0,1513,0.068,1525.0,88.9,44.6,Permanent,0,3.9531,1443.7,81.3,173.2,0.04022,0.455,198.89,7.22,71.86,0
3.187,2.088,0.676,0.0464,0.0303,9.9,1509,0.052,1600.4,126.6,79.0,Permanent,0,3.8983,1444.1,156.3,131.07,0.02484,0.401,623.96,2.36,68.52,0
3.353,2.283,0.3,0.073,0.0264,16.8,592,0.115,1467.4,77.4,73.3,Permanent,0,4.1387,1437.8,29.6,44.91,0.01887,0.174,537.41,2.59,67.08,0
3.682,2.648,0.306,0.0169,0.0721,7.7,875,0.1,1501.3,192.5,54.2,Permanent,0,4.5703,1425.7,75.6,85.56,0.06188,0.666,293.87,4.45,100.0,0
3.478,2.217,0.259,0.0113,0.0667,6.9,887,0.164,1533.7,272.4,11.6,Die,2,4.2205,1434.9,98.8,143.88,0.05816,0.701,10.75,40.0,90.42,0
3.336,1.934,0.286,0.0464,0.0722,6.4,722,0.086,1521.2,150.7,20.8,Permanent,0,3.9956,1441.1,80.1,50.05,0.06354,0.761,43.44,31.55,95.34,0
3.497,2.158,0.499,0.0937,0.0366,5.9,499,0.243,1476.4,79.1,20.6,Permanent,0,4.2477,1434.8,41.6,67.58,0.03254,0.539,42.38,32.97,84.63,0
3.463,2.498,0.336,0.0141,0.062,7.1,751,0.093,1518.5,289.9,15.1,Sand,1,4.2999,1433.1,85.5,58.48,0.05381,0.647,34.05,36.08,100.0,0
3.48,2.491,0.398,0.0152,0.0404,6.3,576,0.127,1543.4,176.6,14.0,Permanent,0,4.3155,1432.6,110.8,47.09,0.0356,0.431,19.55,40.0,100.0,0
3.342,2.562,0.54,0.0189,0.0722,7.7,621,0.12,1554.3,243.5,42.3,Sand,1,4.2021,1435.9,118.3,51.88,0.0618,0.74,268.07,4.89,100.0,0
3.703,1.953,0.303,0.0169,0.062,5.6,744,0.179,1522.1,297.9,30.4,Permanent,0,4.3599,1430.7,91.4,110.63,0.05548,0.688,92.32,13.26,98.87,0
3.608,2.425,0.33,0.0442,0.0397,3.5,756,0.115,1523.9,167.8,51.6,Permanent,0,4.431,1429.6,94.3,73.66,0.03697,0.566,266.06,5.1,100.0,0
3.604,2.031,0.386,0.016,0.0658,2.3,530,0.13,1559.2,192.3,48.4,Sand,1,4.2865,1432.8,126.3,40.8,0.0628,0.845,351.82,3.89,96.4,0
3.559,2.617,0.453,0.0351,0.0532,12.2,477,0.088,1544.9,74.1,13.3,Sand,1,4.4434,1429.4,115.5,22.36,0.04173,0.496,26.43,40.0,86.91,0
3.62,3.046,0.326,0.0687,0.022,14.1,1424,0.248,1548.8,61.0,5.4,Permanent,0,4.6585,1424.3,124.5,561.2,0.01661,0.271,2.93,40.0,0.0,1
3.467,2.438,0.374,0.0193,0.0494,6.7,641,0.124,1514.0,278.1,23.0,Sand,1,4.2858,1433.4,80.6,57.03,0.04322,0.48,79.44,15.56,100.0,0
3.755,1.761,0.435,0.0923,0.0234,7.3,487,0.052,1528.3,71.6,79.0,Die,2,4.3731,1430.8,97.5,13.93,0.02021,0.347,498.7,2.92,71.32,0
3.529,2.657,0.31,0.0405,0.05,7.3,614,0.136,1504.5,204.0,18.7,Sand,1,4.428,1429.9,74.5,57.25,0.04325,0.591,52.3,24.86,100.0,0
3.653,2.057,0.312,0.0488,0.0454,5.9,787,0.155,1525.5,178.0,26.8,Permanent,0,4.3553,1431.2,94.3,107.62,0.04038,0.547,71.64,18.81,98.25,0
3.775,2.118,0.384,0.0361,0.0676,2.1,630,0.092,1506.7,276.8,31.0,Permanent,0,4.4929,1427.4,79.3,40.63,0.0648,0.822,96.11,12.8,100.0,0
4.175,2.172,0.765,0.0642,0.0249,6.8,1179,0.111,1597.1,50.2,32.4,Permanent,0,4.9206,1415.7,181.4,172.17,0.02171,0.395,104.83,14.76,43.77,1
3.749,2.578,0.284,0.0493,0.068,6.6,734,0.155,1547.4,165.4,39.4,Permanent,0,4.6252,1424.4,123.0,93.4,0.05957,0.732,155.15,8.91,98.33,0
3.474,2.546,0.281,0.0287,0.0745,7.1,814,0.145,1501.6,283.9,40.4,Die,2,4.332,1432.4,69.2,107.06,0.0647,0.675,130.43,9.34,100.0,0
3.39,2.377,0.436,0.0351,0.0381,2.6,854,0.138,1505.8,158.9,15.3,Permanent,0,4.1939,1436.1,69.8,112.35,0.03625,0.5,23.51,40.0,94.43,0
3.792,2.629,0.467,0.0255,0.0668,4.1,804,0.156,1524.1,174.5,47.9,Permanent,0,4.6775,1422.8,101.3,113.03,0.06156,0.737,229.5,5.88,99.31,0
4.195,2.747,0.631,0.0977,0.0314,13.0,1349,0.055,1595.9,116.7,43.9,Permanent,0,5.1437,1410.6,185.3,112.71,0.02422,0.328,192.98,7.66,55.25,1
3.642,2.562,0.431,0.0212,0.0574,3.7,531,0.11,1520.0,197.6,29.3,Permanent,0,4.5025,1427.5,92.4,34.73,0.05329,0.666,86.01,15.38,100.0,0
3.638,1.945,0.331,0.0229,0.0543,3.0,567,0.13,1549.3,248.1,58.1,Permanent,0,4.294,1432.6,116.7,46.62,0.05108,0.676,337.13,3.86,100.0,0
3.745,1.454,0.35,0.0678,0.0247,10.6,1479,0.066,1591.3,127.2,10.8,Sand,1,4.2524,1433.5,157.8,160.63,0.02,0.261,17.34,40.0,63.19,0
3.447,2.137,0.462,0.0405,0.0579,4.3,529,0.145,1516.5,273.4,17.4,Permanent,0,4.1725,1436.4,80.1,45.48,0.05316,0.625,30.45,40.0,96.13,0
3.27,1.931,0.652,0.0387,0.0205,14.6,1294,0.188,1465.5,67.7,60.0,Sand,1,3.9267,1443.0,22.5,351.5,0.01529,0.19,540.33,2.59,7.33,1
3.385,2.277,0.407,0.0308,0.0516,5.0,775,0.175,1519.1,279.4,40.3,Permanent,0,4.154,1437.0,82.1,117.63,0.04665,0.647,162.36,7.64,99.9,0
3.69,1.811,0.369,0.0868,0.0454,9.7,1493,0.243,1528.3,101.0,24.8,Sand,1,4.3223,1432.2,96.1,605.7,0.03735,0.485,92.36,15.45,3.23,1
3.571,3.133,0.735,0.0393,0.0569,6.4,1158,0.119,1470.8,132.0,43.6,Permanent,0,4.6289,1424.9,45.8,178.29,0.05,0.647,189.73,7.06,83.03,0
3.43,2.164,0.349,0.0185,0.0553,2.9,823,0.144,1507.3,178.6,39.3,Die,2,4.157,1436.7,70.7,109.28,0.05215,0.725,123.66,10.75,100.0,0
3.492,2.688,0.429,0.0255,0.0738,4.0,842,0.135,1538.5,281.0,55.5,Sand,1,4.3965,1430.7,107.8,106.97,0.06807,0.895,462.55,2.72,100.0,0
3.309,2.18,0.403,0.0298,0.0666,4.2,696,0.102,1529.1,240.3,46.8,Die,2,4.0458,1439.9,89.2,55.08,0.06123,0.681,175.03,7.36,96.68,0
3.677,2.115,0.501,0.0205,0.0403,2.4,540,0.157,1542.4,260.6,49.5,Permanent,0,4.3888,1430.1,112.2,51.14,0.03844,0.552,244.9,5.23,100.0,0
3.558,1.932,0.374,0.0351,0.0421,4.7,706,0.116,1542.2,223.6,45.2,Die,2,4.2136,1434.9,107.2,64.47,0.03826,0.604,163.72,8.05,100.0,0
3.345,2.308,0.429,0.0169,0.0562,6.2,781,0.137,1536.2,296.2,11.2,Permanent,0,4.1195,1437.9,98.3,93.12,0.04967,0.612,12.46,40.0,99.06,0
3.317,2.655,0.518,0.0201,0.051,7.3,802,0.107,1523.8,238.3,23.0,Sand,1,4.2084,1435.9,87.9,77.08,0.04404,0.577,79.61,16.15,100.0,0
3.692,2.133,0.531,0.0289,0.0408,5.0,818,0.162,1553.9,242.9,10.7,Permanent,0,4.4127,1429.6,124.4,121.25,0.03696,0.488,11.44,40.0,94.38,0
4.089,3.048,0.166,0.026,0.0255,7.5,1338,0.212,1576.6,142.9,37.7,Permanent,0,5.1138,1411.1,165.5,424.16,0.02192,0.39,142.18,10.08,2.31,1
3.687,2.174,0.543,0.0198,0.0466,4.1,764,0.11,1520.1,247.8,37.6,Permanent,0,4.4181,1429.4,90.7,71.57,0.0429,0.639,141.34,9.0,99.97,0
3.102,2.866,0.692,0.0488,0.0208,5.6,1516,0.118,1448.2,78.4,54.7,Permanent,0,4.0741,1440.2,8.0,303.63,0.01862,0.375,299.51,4.57,23.58,1
3.355,2.234,0.313,0.0313,0.0423,2.9,503,0.136,1515.9,255.8,21.9,Permanent,0,4.1099,1438.2,77.7,38.48,0.03994,0.608,47.9,26.31,96.64,0
3.42,2.315,0.542,0.0204,0.0386,4.1,556,0.134,1500.0,218.9,24.1,Sand,1,4.1985,1435.7,64.3,46.3,0.03559,0.55,86.9,14.74,100.0,0
3.515,2.294,0.321,0.0167,0.0608,6.1,791,0.123,1533.2,267.4,10.6,Permanent,0,4.2855,1433.2,100.0,85.77,0.05379,0.686,11.26,40.0,100.0,0
3.587,2.598,0.417,0.0479,0.0606,4.1,793,0.171,1501.2,264.0,25.1,Permanent,0,4.4687,1428.8,72.4,120.25,0.05589,0.666,62.99,19.64,98.72,0
3.167,2.376,0.6,0.0629,0.0507,12.8,283,0.147,1544.4,126.9,80.9,Permanent,0,3.9802,1442.3,102.1,13.11,0.03918,0.37,653.73,2.17,83.45,0
3.581,1.945,0.401,0.0338,0.0678,3.5,596,0.136,1504.4,166.2,39.3,Permanent,0,4.2407,1434.2,70.2,53.93,0.06324,0.785,154.19,8.68,99.42,0
3.462,2.503,0.272,0.0343,0.0687,4.2,872,0.171,1518.8,204.5,31.7,Sand,1,4.3075,1433.0,85.7,145.3,0.06314,0.792,150.51,8.73,92.37,0
3.383,1.971,0.437,0.0323,0.0429,2.7,743,0.165,1524.6,220.2,50.4,Permanent,0,4.0506,1439.5,85.1,101.87,0.04068,0.677,253.87,5.14,100.0,0
3.384,2.287,0.529,0.049,0.0437,4.9,519,0.115,1530.6,239.9,14.1,Sand,1,4.1625,1437.0,93.6,34.45,0.03954,0.561,29.81,40.0,98.78,0
3.527,3.05,0.504,0.0408,0.0259,8.8,548,0.225,1464.4,81.1,46.1,Die,2,4.5575,1426.8,37.6,75.54,0.0217,0.328,169.69,8.15,74.08,0
3.335,2.088,0.274,0.0293,0.0615,5.7,716,0.122,1504.6,242.3,39.9,Permanent,0,4.0412,1439.9,64.7,70.13,0.05483,0.662,158.96,7.94,100.0,0
3.464,2.336,0.324,0.0378,0.0562,3.2,634,0.092,1556.1,265.0,37.5,Die,2,4.2553,1434.3,121.8,41.36,0.05275,0.688,112.24,11.5,100.0,0
3.788,2.222,0.315,0.0304,0.0401,4.3,620,0.086,1557.2,239.6,36.1,Permanent,0,4.5388,1426.2,131.0,36.94,0.03672,0.534,130.38,10.11,95.63,0
3.557,2.507,0.545,0.0128,0.0386,7.4,735,0.084,1519.5,236.9,24.9,Die,2,4.3972,1430.3,89.1,50.77,0.03326,0.485,49.66,25.83,98.16,0
3.771,2.36,0.509,0.0289,0.0464,2.9,667,0.171,1550.8,225.5,44.5,Sand,1,4.5677,1425.5,125.3,85.04,0.04371,0.707,297.0,4.46,100.0,0
3.836,1.508,0.576,0.0299,0.0481,10.6,574,0.122,1487.2,102.6,29.7,Sand,1,4.3492,1430.5,56.7,45.14,0.03891,0.518,132.58,10.44,95.06,0
3.775,2.444,0.432,0.037,0.0725,5.5,766,0.114,1505.4,292.9,15.3,Die,2,4.6018,1424.8,80.7,74.73,0.06499,0.688,18.65,40.0,100.0,0
3.401,2.616,0.438,0.0129,0.0428,3.6,824,0.169,1525.1,235.0,41.9,Sand,1,4.2777,1433.8,91.2,128.03,0.03983,0.579,262.85,4.91,92.37,0
3.367,2.583,0.433,0.0447,0.0671,3.9,843,0.153,1527.8,176.4,26.2,Die,2,4.243,1435.1,92.7,121.72,0.06206,0.688,54.84,24.64,98.7,0
3.627,2.629,0.275,0.0395,0.0527,6.3,726,0.147,1549.1,232.8,17.9,Permanent,0,4.5165,1427.4,121.7,86.47,0.04643,0.563,32.06,40.0,98.91,0
4.057,1.53,0.559,0.0681,0.0547,14.3,1569,0.19,1592.0,75.9,63.1,Sand,1,4.5901,1424.2,167.8,521.89,0.04109,0.397,597.98,2.54,0.0,1
3.157,2.202,0.442,0.083,0.0599,5.2,316,0.162,1493.8,63.7,50.2,Sand,1,3.919,1444.0,49.8,18.08,0.05406,0.665,377.52,3.79,76.32,0
3.699,2.746,0.457,0.0357,0.0336,10.0,1242,0.137,1575.3,54.4,37.2,Die,2,4.6266,1424.4,150.9,235.86,0.0275,0.378,110.72,13.74,50.96,1
3.24,1.629,0.302,0.0426,0.0485,11.5,258,0.191,1579.6,156.8,37.3,Permanent,0,3.7967,1446.3,133.3,14.22,0.03852,0.444,139.26,10.22,86.11,0
3.484,2.308,0.469,0.0288,0.042,4.9,526,0.138,1530.0,167.6,51.4,Die,2,4.2628,1434.0,96.0,42.82,0.03802,0.614,211.47,6.44,100.0,0
3.779,2.04,0.485,0.011,0.0616,6.6,813,0.093,1529.9,223.8,33.4,Sand,1,4.4624,1427.9,102.0,69.04,0.05398,0.689,167.44,7.8,100.0,0
3.581,1.971,0.318,0.012,0.0501,2.5,527,0.09,1557.1,279.7,54.4,Sand,1,4.2417,1434.0,123.1,27.84,0.04764,0.65,444.47,2.87,96.08,0
3.506,2.521,0.272,0.0273,0.0582,6.1,601,0.154,1549.2,244.6,20.7,Sand,1,4.3549,1431.7,117.5,61.97,0.05148,0.65,64.29,20.29,100.0,0
3.5,2.362,0.527,0.0237,0.0579,7.8,716,0.157,1553.4,257.2,39.7,Permanent,0,4.2955,1433.1,120.3,89.93,0.0495,0.657,157.57,8.23,100.0,0
3.491,2.364,0.353,0.0488,0.0451,8.0,863,0.164,1514.3,299.1,42.5,Permanent,0,4.2952,1433.3,80.9,136.85,0.03846,0.447,180.82,6.72,88.89,0
3.66,2.006,0.332,0.0153,0.054,5.4,682,0.089,1537.2,251.9,52.6,Sand,1,4.3334,1431.5,105.7,46.5,0.04844,0.618,415.15,3.1,100.0,0
3.191,2.584,0.648,0.0571,0.0426,6.7,1527,0.112,1546.3,119.7,36.7,Sand,1,4.0716,1440.0,106.4,292.64,0.03723,0.526,202.31,7.05,57.54,1
3.526,2.266,0.478,0.0147,0.0578,6.2,626,0.089,1557.5,168.6,27.8,Permanent,0,4.2861,1433.1,124.3,39.02,0.05107,0.598,77.19,17.99,100.0,0
3.586,1.98,0.399,0.0123,0.0613,2.4,612,0.163,1510.6,260.3,26.3,Permanent,0,4.2502,1433.8,76.9,68.21,0.05844,0.685,69.21,18.06,100.0,0
3.538,2.604,0.519,0.0443,0.0603,3.5,773,0.159,1557.4,192.9,55.7,Sand,1,4.4207,1430.1,127.3,106.04,0.05628,0.691,464.56,2.94,100.0,0
3.328,2.009,0.355,0.046,0.0408,7.3,251,0.248,1494.3,97.3,82.2,Permanent,0,4.0126,1440.8,53.5,17.42,0.03527,0.477,675.87,2.07,81.25,0
3.458,2.25,0.482,0.0185,0.0387,5.9,554,0.156,1527.8,204.9,33.4,Die,2,4.2147,1435.2,92.6,53.62,0.03444,0.542,89.35,14.81,100.0,0
3.365,2.362,0.368,0.041,0.0501,6.0,827,0.164,1529.0,170.4,18.7,Sand,1,4.1657,1436.9,92.1,125.22,0.04446,0.51,52.42,25.92,99.57,0
3.681,2.419,0.335,0.037,0.055,6.0,899,0.137,1516.8,274.6,48.9,Sand,1,4.4997,1427.6,89.2,123.54,0.04881,0.633,359.4,3.46,99.68,0
4.04,1.86,0.478,0.0208,0.0399,12.6,297,0.066,1463.3,111.9,58.5,Permanent,0,4.6671,1422.0,41.3,6.48,0.03098,0.358,341.99,3.95,73.75,0
3.499,2.029,0.404,0.0152,0.0745,7.9,621,0.08,1538.5,227.2,26.2,Permanent,0,4.1806,1435.8,102.7,34.55,0.06357,0.721,68.81,19.06,96.37,0
3.514,2.111,0.395,0.0361,0.065,4.8,839,0.086,1525.8,206.1,50.1,Sand,1,4.2291,1434.7,91.1,67.37,0.05902,0.781,376.02,3.51,100.0,0
3.693,1.647,0.421,0.0296,0.0264,17.3,1115,0.201,1495.0,73.6,55.2,Sand,1,4.252,1433.4,61.6,279.59,0.01871,0.17,456.42,3.11,41.19,1
3.474,2.578,0.261,0.0313,0.0532,7.4,845,0.132,1507.0,249.5,54.5,Permanent,0,4.3437,1432.1,74.9,105.12,0.0459,0.616,297.16,4.23,99.63,0
3.76,2.173,0.385,0.0451,0.0708,2.6,626,0.155,1504.6,270.1,53.6,Permanent,0,4.4997,1427.3,77.3,68.08,0.06721,0.833,287.63,4.29,100.0,0
3.338,2.615,0.441,0.0485,0.0579,3.8,829,0.105,1536.1,225.1,59.8,Sand,1,4.2257,1435.6,100.4,80.25,0.05369,0.672,536.45,2.44,100.0,0
3.543,2.263,0.499,0.0328,0.0656,4.7,565,0.162,1550.5,258.2,48.9,Permanent,0,4.3077,1432.7,117.8,57.91,0.05969,0.745,238.65,5.42,100.0,0
3.441,2.085,0.277,0.0473,0.0393,4.5,869,0.081,1558.9,153.0,29.2,Die,2,4.1517,1437.0,121.9,68.1,0.03592,0.566,68.19,20.62,97.31,0
3.77,2.223,0.309,0.0426,0.0704,4.4,525,0.129,1509.5,180.4,48.6,Permanent,0,4.5252,1426.7,82.8,39.68,0.06444,0.732,236.24,5.63,100.0,0
3.583,2.021,0.299,0.0153,0.0449,7.7,871,0.101,1558.7,217.7,55.4,Sand,1,4.2614,1433.5,125.2,85.53,0.03846,0.457,459.8,2.92,100.0,0
3.691,2.072,0.31,0.034,0.0567,5.7,816,0.143,1551.3,172.1,33.7,Sand,1,4.393,1430.1,121.2,106.21,0.05054,0.587,170.1,8.11,100.0,0
3.742,2.554,0.41,0.0355,0.0543,2.2,648,0.111,1526.7,236.2,50.7,Permanent,0,4.605,1424.8,101.9,51.97,0.05196,0.68,257.04,5.02,100.0,0
3.319,2.69,0.293,0.0295,0.0417,4.5,631,0.174,1536.9,225.0,16.7,Permanent,0,4.2259,1435.5,101.4,77.35,0.03808,0.524,28.04,40.0,98.74,0
3.582,2.357,0.291,0.04,0.0598,2.9,706,0.113,1523.9,205.8,57.4,Permanent,0,4.3815,1430.8,93.0,62.8,0.05635,0.745,329.66,4.0,100.0,0
3.69,2.052,0.464,0.0414,0.061,5.7,603,0.142,1525.5,211.4,20.4,Permanent,0,4.3881,1430.3,95.3,57.89,0.05436,0.686,41.78,31.45,98.45,0
3.657,1.962,0.304,0.039,0.0603,7.9,837,0.179,1514.3,200.3,30.0,Permanent,0,4.3242,1431.9,82.4,140.41,0.0515,0.617,89.75,14.64,94.47,0
3.416,2.753,0.565,0.0648,0.0547,15.5,1453,0.182,1590.0,51.5,47.3,Die,2,4.3549,1432.3,157.6,429.65,0.04011,0.441,178.7,8.61,13.93,1
3.496,2.001,0.526,0.012,0.0744,3.2,743,0.119,1550.1,272.8,28.0,Sand,1,4.167,1436.1,114.0,73.35,0.06981,0.824,117.3,10.89,94.38,0
3.583,2.005,0.362,0.0391,0.0535,4.3,832,0.144,1528.4,251.3,11.6,Permanent,0,4.2643,1433.6,94.8,111.6,0.04908,0.66,13.55,40.0,100.0,0
3.442,2.059,0.323,0.0232,0.0617,7.7,583,0.163,1518.8,271.3,35.7,Permanent,0,4.1361,1437.2,81.6,62.07,0.05294,0.643,127.63,9.77,98.22,0
